id_producto,2,5,9
0000000000074944009 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000074972009 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000077017204 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000077049247 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000077244009 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000077797774 - 49-Tarjeta de Crédito,0.0,0.0,0.011235955056179775
0000000000090002424 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000090007072 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000090214727 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000090242477 - 19-Hipotecario,0.0,0.0006079027355623101,0.0
0000000000090249749 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000090291712 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000090904991 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000090971449 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000091449409 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000091477292 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
00000000000919994TC - 49-Tarjeta de Crédito,0.0,0.0,0.011235955056179775
0000000000092209747 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000092490709 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000092492417 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000092920272 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000092929272 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000092949144 - 49-Tarjeta de Crédito,0.0,0.0,0.011235955056179775
0000000000092994974 - 49-Tarjeta de Crédito,0.0,0.0,0.011235955056179775
0000000000094147941 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000094719224 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000094779971 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000097099997 - 49-Tarjeta de Crédito,0.0031847133757961785,0.0,0.0
0000000000097199144 - 19-Hipotecario,0.0,0.0006079027355623101,0.0
0000000000097222224 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000097492172 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000099777447 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100010421 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100021119 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100021242 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100021249 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100021992 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100022497 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100072949 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100072997 - 29-Cartera Total,0.0,0.0,0.011235955056179775
0000000000100090021 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100094492 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100097299 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000100099247 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100202191 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100204777 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000100224097 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100227709 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100249442 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100291901 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000100292774 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100494774 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100727917 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100900722 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100902792 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100911292 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000100914909 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100914994 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100921707 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100929112 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100940992 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100942479 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100942719 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100942924 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100944107 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100947974 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100949447 - 29-Cartera Total,0.0,0.0,0.011235955056179775
0000000000100949927 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100949944 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100972744 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100972922 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100974221 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100974947 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000100977022 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100977421 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100990424 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100990742 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100992109 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000100992147 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000100992179 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000100992999 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000102741444 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
00000000001029974AH - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000119999772 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000120072924 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000120912009 - 29-Cartera Total,0.0,0.0,0.011235955056179775
0000000000120912019 - 29-Cartera Total,0.0,0.0,0.011235955056179775
0000000000120979797 - 29-Cartera Total,0.0,0.0,0.011235955056179775
0000000000121047917 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000121212247 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000121212442 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000121279079 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000121424492 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000121747117 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000121907971 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000121947122 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000121994274 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000122227949 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000122702922 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000122979929 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000124024494 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000124047477 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000124124279 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
